Job_ID,Job_Title,Company,Location,Job_Type,Experience,Salary,Industry,Skills,Posting_Date,Applications
1623,Business Analyst,Oracle,Ahmedabad,Contract,5+ Years,1355910,Consulting,"NumPy, Machine Learning, Excel",2025-06-09,913
1624,BI Developer,Deloitte,Pune,Internship,Fresher,1779538,Healthcare,"Excel, Azure, Tableau",2025-03-10,977
1625,Data Analyst,Google,Noida,Full-time,Fresher,1784462,E-commerce,"Statistics, Python, Machine Learning, Pandas, Power BI",2025-04-14,383
1626,SQL Developer,Flipkart,Ahmedabad,Contract,3-5 Years,2344549,Analytics,"Statistics, Tableau, Machine Learning, SQL, Power BI",2025-08-28,995
1627,SQL Developer,Capgemini,Ahmedabad,Internship,3-5 Years,1898476,Finance,"SQL, Statistics, Excel, Power BI, Azure",2025-05-03,85
1628,ML Engineer,HCL,Mumbai,Full-time,Fresher,1642678,Healthcare,"NumPy, SQL, Machine Learning, Azure",2025-04-01,783
1629,Data Scientist,Capgemini,Mumbai,Contract,5+ Years,1915452,Analytics,"Power BI, SQL, Excel, Python, Pandas",2025-07-24,895
1630,Data Scientist,Accenture,Mumbai,Contract,Fresher,1364405,Consulting,"SQL, Tableau, Python, Machine Learning, Power BI",2025-05-22,671
1631,Python Developer,Accenture,Pune,Internship,Fresher,1512474,Analytics,"Excel, Python, Pandas, Tableau",2025-10-06,427
1632,Data Engineer,Accenture,Hyderabad,Contract,Fresher,375777,Healthcare,"Pandas, NumPy",2025-04-23,846
1633,Data Scientist,Wipro,Hyderabad,Full-time,3-5 Years,2123319,IT Services,"Machine Learning, Power BI, Excel, NumPy",2025-07-02,840
1634,BI Developer,Microsoft,Pune,Internship,5+ Years,1339519,Analytics,"Python, SQL, Pandas, NumPy, Machine Learning",2025-12-03,993
1635,Data Analyst,Microsoft,Kolkata,Internship,3-5 Years,869028,Consulting,"Pandas, Azure, Power BI, Tableau, Excel",2025-03-25,414
1636,ML Engineer,Tech Mahindra,Noida,Full-time,5+ Years,264282,IT Services,"Python, Azure, Machine Learning, Statistics",2025-12-16,161
1637,Business Analyst,TCS,Mumbai,Internship,Fresher,402532,IT Services,"Pandas, Power BI, NumPy",2025-08-13,72
1638,Data Scientist,Capgemini,Delhi,Contract,1-3 Years,752960,Finance,"Azure, Tableau",2025-06-08,237
1639,Business Analyst,Google,Noida,Internship,Fresher,2323567,Consulting,"Excel, SQL",2025-10-21,207
1640,ML Engineer,Capgemini,Pune,Contract,5+ Years,988240,E-commerce,"Azure, Power BI",2025-07-13,594
1641,Data Engineer,Google,Noida,Internship,1-3 Years,1816693,Healthcare,"Excel, Azure, Power BI, SQL",2025-11-20,159
1642,Data Engineer,Accenture,Ahmedabad,Full-time,1-3 Years,255973,Analytics,"Pandas, Excel, Machine Learning, SQL",2025-11-24,137
1643,SQL Developer,Tech Mahindra,Hyderabad,Contract,3-5 Years,395787,Finance,"SQL, Python, Pandas, NumPy, Tableau",2025-04-27,196
1644,Data Engineer,Google,Hyderabad,Contract,1-3 Years,1088455,Finance,"SQL, Python",2025-07-19,508
1645,Data Scientist,Tech Mahindra,Hyderabad,Internship,1-3 Years,1017075,E-commerce,"Pandas, Statistics",2025-03-05,950
1646,BI Developer,Cognizant,Gurugram,Internship,5+ Years,1090136,Analytics,"Tableau, Power BI, NumPy, SQL, Statistics",2025-12-29,712
1647,Data Scientist,Wipro,Kolkata,Full-time,Fresher,1474891,Analytics,"Machine Learning, NumPy, Power BI",2025-03-20,739
1648,Data Scientist,Wipro,Mumbai,Internship,Fresher,1831365,Consulting,"Excel, Machine Learning, Python, Azure",2025-12-07,253
1649,Data Engineer,Amazon,Noida,Full-time,Fresher,2479577,IT Services,"Statistics, Pandas, Tableau, Python",2025-11-22,852
1650,Data Analyst,Deloitte,Mumbai,Full-time,3-5 Years,761808,E-commerce,"Power BI, Python, SQL, Pandas",2025-05-01,798
1651,Data Scientist,Tech Mahindra,Bengaluru,Contract,3-5 Years,1924770,Consulting,"Machine Learning, Statistics, SQL, Power BI, Azure",2025-07-17,288
1652,Data Analyst,Capgemini,Mumbai,Internship,Fresher,980982,E-commerce,"Machine Learning, SQL",2025-09-01,443
1653,Business Analyst,Infosys,Ahmedabad,Contract,3-5 Years,1633903,Finance,"Python, SQL, Statistics, Tableau",2025-05-18,221
1654,ML Engineer,Deloitte,Kolkata,Internship,3-5 Years,1025370,IT Services,"Python, Power BI, Azure, NumPy, SQL",2025-10-30,450
1655,Data Analyst,Infosys,Ahmedabad,Contract,5+ Years,653047,Consulting,"Power BI, Tableau",2025-03-23,80
1656,Python Developer,Google,Chennai,Contract,5+ Years,2190945,Healthcare,"Statistics, Python, Pandas, SQL, NumPy",2025-04-14,173
1657,Data Engineer,Flipkart,Delhi,Full-time,Fresher,1027516,Consulting,"Statistics, Python, Pandas, Power BI, Machine Learning",2025-08-07,595
1658,Data Engineer,Oracle,Kolkata,Internship,3-5 Years,1245020,E-commerce,"Azure, Tableau, Excel",2025-09-29,123
1659,Business Analyst,Oracle,Chennai,Internship,3-5 Years,1040106,IT Services,"Power BI, Excel, SQL, Pandas",2025-11-05,51
1660,Business Analyst,IBM,Hyderabad,Internship,Fresher,1714254,Finance,"Tableau, Azure, Pandas, Statistics, Power BI",2025-03-23,496
1661,Data Analyst,TCS,Pune,Internship,5+ Years,1909447,Analytics,"NumPy, Statistics, Pandas, Excel",2025-01-04,309
1662,Data Engineer,IBM,Delhi,Internship,Fresher,2010725,Consulting,"Machine Learning, Statistics, Python, Power BI, NumPy",2025-10-21,38
1663,SQL Developer,Accenture,Mumbai,Internship,1-3 Years,2222412,Consulting,"Azure, Statistics",2025-01-12,283
1664,SQL Developer,IBM,Pune,Internship,5+ Years,581677,IT Services,"Power BI, Statistics, Excel, Azure",2025-10-17,215
1665,ML Engineer,IBM,Delhi,Contract,Fresher,1001813,Analytics,"SQL, Power BI, NumPy, Excel",2025-01-26,428
1666,Python Developer,Tech Mahindra,Gurugram,Full-time,Fresher,1567068,Healthcare,"NumPy, Azure, Machine Learning, Tableau",2025-12-12,407
1667,BI Developer,Tech Mahindra,Chennai,Full-time,3-5 Years,1635829,Analytics,"Excel, Tableau, NumPy, Statistics",2025-06-28,79
1668,Business Analyst,Tech Mahindra,Ahmedabad,Contract,1-3 Years,1266942,E-commerce,"Tableau, Pandas, Azure, SQL",2025-06-06,593
1669,SQL Developer,HCL,Bengaluru,Contract,1-3 Years,862805,Consulting,"Azure, Machine Learning",2025-05-19,517
1670,Data Scientist,IBM,Delhi,Contract,1-3 Years,2486313,E-commerce,"SQL, Excel, Power BI, Python",2025-08-04,995
1671,Data Engineer,Wipro,Bengaluru,Contract,1-3 Years,732946,Finance,"Pandas, Machine Learning",2025-01-05,313
1672,ML Engineer,Accenture,Gurugram,Contract,5+ Years,1804174,Analytics,"Azure, Power BI, NumPy, Python, SQL",2025-09-23,15
1673,BI Developer,HCL,Ahmedabad,Internship,3-5 Years,1850133,IT Services,"Azure, Excel, Python",2025-01-22,847
1674,Data Scientist,Flipkart,Mumbai,Full-time,1-3 Years,731500,Consulting,"Machine Learning, Statistics, Azure, Tableau, Pandas",2025-01-15,614
1675,Python Developer,Capgemini,Ahmedabad,Internship,5+ Years,259717,Healthcare,"SQL, Excel, Azure, Power BI, Machine Learning",2025-07-20,374
1676,BI Developer,Accenture,Gurugram,Contract,3-5 Years,1913246,Finance,"SQL, Azure, Excel",2025-10-10,961
1677,ML Engineer,TCS,Noida,Internship,1-3 Years,1048988,Finance,"Power BI, Python, Excel",2025-10-05,204
1678,Data Engineer,HCL,Pune,Internship,5+ Years,1122047,E-commerce,"Python, Tableau",2025-06-08,242
1679,Data Engineer,Microsoft,Ahmedabad,Internship,5+ Years,367526,IT Services,"Power BI, Tableau, Statistics, Pandas",2025-12-06,601
1680,Data Scientist,Flipkart,Hyderabad,Contract,5+ Years,2087751,Analytics,"Pandas, Tableau",2025-01-26,197
1681,BI Developer,Accenture,Mumbai,Full-time,1-3 Years,1207898,Healthcare,"Python, Power BI, NumPy, Statistics",2025-01-20,577
1682,BI Developer,Tech Mahindra,Chennai,Internship,1-3 Years,2130959,Analytics,"Excel, Azure, Power BI",2025-11-09,537
1683,Python Developer,TCS,Pune,Full-time,1-3 Years,1634913,Finance,"Excel, Azure",2025-03-20,903
1684,Python Developer,TCS,Noida,Full-time,3-5 Years,1962498,Finance,"SQL, Azure, Statistics, Pandas, Excel",2025-01-06,378
1685,Data Engineer,Amazon,Chennai,Full-time,5+ Years,1706989,Analytics,"Python, Power BI, Tableau",2025-01-06,662
1686,Python Developer,TCS,Hyderabad,Full-time,1-3 Years,1333452,Finance,"Excel, Python, Azure",2025-07-09,282
1687,Data Analyst,Wipro,Kolkata,Internship,5+ Years,535637,Healthcare,"SQL, Pandas",2025-03-09,739
1688,Data Scientist,Oracle,Pune,Internship,Fresher,1815733,IT Services,"Statistics, Tableau, Pandas, Machine Learning, Python",2025-03-25,856
1689,Data Engineer,Capgemini,Gurugram,Internship,Fresher,1017040,Analytics,"Statistics, Machine Learning",2025-09-01,660
1690,Python Developer,Cognizant,Delhi,Full-time,5+ Years,872174,Analytics,"Power BI, Azure",2025-10-05,329
1691,Data Analyst,Google,Ahmedabad,Contract,3-5 Years,1865970,Finance,"Tableau, NumPy, Power BI, SQL",2025-11-03,502
1692,Python Developer,Deloitte,Ahmedabad,Full-time,1-3 Years,668296,Consulting,"SQL, Python",2025-05-08,127
1693,Data Engineer,Cognizant,Bengaluru,Full-time,3-5 Years,1994531,E-commerce,"SQL, Pandas",2025-09-29,880
1694,Data Engineer,HCL,Bengaluru,Contract,1-3 Years,883552,Analytics,"Azure, Tableau",2025-01-26,716
1695,Data Scientist,IBM,Mumbai,Contract,Fresher,2321951,IT Services,"Power BI, Azure, Pandas",2025-07-01,973
1696,BI Developer,Accenture,Noida,Contract,5+ Years,1012473,Consulting,"Machine Learning, Tableau",2025-07-18,158
1697,Business Analyst,Tech Mahindra,Pune,Internship,3-5 Years,1343342,Healthcare,"Excel, Azure, Python, Machine Learning, Tableau",2025-03-15,841
1698,Python Developer,HCL,Gurugram,Internship,5+ Years,327685,Analytics,"NumPy, Machine Learning, Python, Power BI, Excel",2025-04-11,26
1699,Data Analyst,Amazon,Mumbai,Contract,5+ Years,2378554,E-commerce,"SQL, Machine Learning, Excel, Statistics",2025-03-27,703
1700,Data Engineer,HCL,Ahmedabad,Contract,1-3 Years,1916233,Finance,"Power BI, Machine Learning, Statistics",2025-08-18,243
1701,Data Scientist,Deloitte,Delhi,Internship,3-5 Years,965113,Consulting,"Azure, Power BI, Python, Excel",2025-05-18,87
1702,ML Engineer,Cognizant,Hyderabad,Full-time,1-3 Years,366505,E-commerce,"Azure, Power BI, NumPy, Tableau",2025-07-24,297
1703,Business Analyst,Capgemini,Chennai,Full-time,Fresher,886002,Healthcare,"Machine Learning, Statistics, Excel, Pandas",2025-03-01,255
1704,Data Scientist,Oracle,Chennai,Full-time,3-5 Years,1004494,IT Services,"Statistics, SQL, Machine Learning, Pandas, Power BI",2025-08-26,643
1705,Data Analyst,Oracle,Kolkata,Internship,Fresher,1065925,Consulting,"Excel, NumPy",2025-09-21,783
1706,Data Analyst,HCL,Ahmedabad,Contract,1-3 Years,908648,IT Services,"Power BI, Azure",2025-01-21,101
1707,Business Analyst,Capgemini,Gurugram,Contract,Fresher,1812334,Healthcare,"Statistics, NumPy, Azure",2025-03-30,553
1708,SQL Developer,HCL,Bengaluru,Full-time,Fresher,2476497,Analytics,"NumPy, Azure, Python, Excel",2025-09-13,321
1709,Data Scientist,Amazon,Bengaluru,Full-time,5+ Years,995165,Healthcare,"Pandas, NumPy, Azure, SQL, Power BI",2025-06-06,538
1710,SQL Developer,Oracle,Chennai,Internship,5+ Years,1553557,E-commerce,"Azure, Statistics",2025-06-17,746
1711,Python Developer,HCL,Pune,Full-time,1-3 Years,2079214,Consulting,"SQL, Excel, Power BI",2025-03-08,22
1712,Business Analyst,TCS,Gurugram,Full-time,3-5 Years,2480939,Consulting,"Tableau, Pandas",2025-06-06,965
1713,Business Analyst,Infosys,Delhi,Contract,5+ Years,893507,Finance,"Azure, NumPy, SQL, Machine Learning",2025-09-19,169
1714,Python Developer,Infosys,Kolkata,Full-time,Fresher,1169979,Finance,"Statistics, Python, Power BI, Machine Learning, NumPy",2025-09-21,68
1715,ML Engineer,Flipkart,Noida,Contract,1-3 Years,1662056,Consulting,"Excel, SQL, Python, Power BI, Machine Learning",2025-01-03,52
1716,Data Scientist,HCL,Noida,Contract,1-3 Years,258015,Analytics,"Statistics, Power BI, Python",2025-06-17,66
1717,SQL Developer,Cognizant,Chennai,Full-time,5+ Years,2079336,Consulting,"Power BI, NumPy, Excel",2025-08-19,908
1718,SQL Developer,Oracle,Noida,Full-time,5+ Years,1959216,E-commerce,"NumPy, Machine Learning",2025-09-14,655
1719,SQL Developer,Wipro,Chennai,Internship,Fresher,1289483,Finance,"SQL, Python, Azure, Pandas",2025-02-28,163
1720,Data Scientist,Accenture,Noida,Contract,1-3 Years,665862,E-commerce,"Machine Learning, Power BI, Pandas",2025-12-06,759
1721,Business Analyst,Cognizant,Delhi,Internship,Fresher,1953141,Finance,"Statistics, SQL, Python, Excel, Machine Learning",2025-11-04,745
1722,Data Scientist,TCS,Kolkata,Contract,Fresher,1367366,Consulting,"Azure, Power BI",2025-07-09,483
1723,Data Engineer,Tech Mahindra,Hyderabad,Internship,Fresher,1727834,Healthcare,"Azure, NumPy, Excel, Tableau, Machine Learning",2025-11-07,311
1724,Data Engineer,Wipro,Bengaluru,Contract,1-3 Years,1889088,Finance,"Statistics, NumPy, Azure, Pandas",2025-06-29,179
1725,ML Engineer,IBM,Hyderabad,Full-time,3-5 Years,2129959,Consulting,"Azure, NumPy, Power BI, Pandas",2025-11-10,338
1726,BI Developer,Oracle,Chennai,Contract,Fresher,2113687,E-commerce,"Power BI, Python, Pandas, Azure",2025-04-25,647
1727,Data Scientist,Google,Ahmedabad,Internship,5+ Years,1527219,IT Services,"Azure, Statistics, Pandas, Python, Tableau",2025-09-01,8
1728,Data Engineer,HCL,Delhi,Internship,3-5 Years,1442132,Finance,"SQL, NumPy, Excel, Statistics",2025-10-11,627
1729,BI Developer,Infosys,Chennai,Internship,1-3 Years,1462050,Finance,"Excel, Statistics, SQL, Azure",2025-09-16,304
1730,Data Analyst,HCL,Gurugram,Internship,Fresher,949044,E-commerce,"Python, Machine Learning, Power BI, Azure, Statistics",2025-10-27,172
1731,Data Scientist,Deloitte,Bengaluru,Internship,5+ Years,1465836,Healthcare,"Python, NumPy",2025-07-24,188
1732,BI Developer,Capgemini,Kolkata,Full-time,1-3 Years,252284,Healthcare,"Python, Machine Learning, Pandas",2025-05-19,317
1733,Python Developer,IBM,Ahmedabad,Contract,5+ Years,1348536,E-commerce,"NumPy, Machine Learning",2025-12-08,430
1734,Data Analyst,Wipro,Delhi,Internship,Fresher,448152,IT Services,"Python, Machine Learning, Statistics",2025-05-02,783
1735,SQL Developer,Infosys,Ahmedabad,Contract,3-5 Years,1102726,IT Services,"Statistics, Tableau, SQL, NumPy",2025-12-14,272
1736,Python Developer,Amazon,Delhi,Contract,3-5 Years,2061910,Finance,"NumPy, Pandas",2025-10-17,940
1737,Business Analyst,Cognizant,Delhi,Full-time,5+ Years,396462,IT Services,"Excel, Statistics",2025-01-10,386
1738,Business Analyst,TCS,Noida,Internship,3-5 Years,1520941,Analytics,"Azure, Python, Statistics",2025-12-19,500
1739,ML Engineer,Tech Mahindra,Kolkata,Internship,3-5 Years,941366,Analytics,"Statistics, Power BI",2025-05-21,811
1740,Business Analyst,Capgemini,Mumbai,Contract,5+ Years,2253563,Consulting,"Statistics, Power BI, NumPy, Azure",2025-03-06,190
1741,Data Analyst,Capgemini,Noida,Full-time,3-5 Years,2093718,IT Services,"Pandas, Tableau, Azure, Excel",2025-03-05,315
1742,BI Developer,Oracle,Mumbai,Internship,1-3 Years,2083218,Analytics,"SQL, Excel, NumPy",2025-10-05,325
1743,Data Engineer,Amazon,Hyderabad,Full-time,3-5 Years,1646774,E-commerce,"Excel, SQL, Power BI, Machine Learning",2025-01-04,853
1744,Data Analyst,TCS,Noida,Internship,1-3 Years,1025253,IT Services,"Pandas, Excel",2025-11-02,950
1745,Data Scientist,Oracle,Delhi,Internship,1-3 Years,2035090,Analytics,"Azure, Machine Learning, NumPy",2025-11-24,734
1746,ML Engineer,Cognizant,Mumbai,Full-time,1-3 Years,1530411,Consulting,"Power BI, Machine Learning, SQL, Excel",2025-12-12,123
1747,ML Engineer,Deloitte,Mumbai,Contract,Fresher,2131676,IT Services,"Machine Learning, Python",2025-09-15,546
1748,Data Analyst,Capgemini,Gurugram,Contract,Fresher,1333499,Finance,"Tableau, Azure, Pandas, SQL, Power BI",2025-11-23,658
1749,ML Engineer,Google,Pune,Internship,5+ Years,2468469,E-commerce,"SQL, Pandas, Azure, Power BI",2025-04-20,599
1750,Data Engineer,Accenture,Gurugram,Internship,1-3 Years,403708,Analytics,"Pandas, NumPy, Python",2025-06-03,232
1751,Business Analyst,Cognizant,Noida,Internship,Fresher,537929,E-commerce,"Excel, NumPy, Power BI",2025-04-10,442
1752,Data Engineer,Cognizant,Kolkata,Full-time,Fresher,1729022,Consulting,"NumPy, Pandas, Excel, Python, Power BI",2025-01-20,852
1753,SQL Developer,Wipro,Mumbai,Contract,Fresher,1564750,Consulting,"Pandas, Tableau",2025-10-12,423
1754,Python Developer,Flipkart,Mumbai,Contract,1-3 Years,2274300,Healthcare,"SQL, NumPy",2025-06-17,583
1755,ML Engineer,Tech Mahindra,Delhi,Full-time,3-5 Years,1421118,Finance,"SQL, Pandas, NumPy, Machine Learning, Excel",2025-02-24,960
1756,SQL Developer,IBM,Hyderabad,Internship,1-3 Years,1130385,Finance,"Azure, Tableau, Statistics",2025-03-25,649
1757,BI Developer,Flipkart,Mumbai,Full-time,Fresher,404900,IT Services,"NumPy, Azure",2025-08-09,353
1758,Python Developer,IBM,Bengaluru,Contract,1-3 Years,1677659,Consulting,"SQL, NumPy",2025-09-03,613
1759,BI Developer,Flipkart,Gurugram,Full-time,3-5 Years,1885201,Analytics,"Azure, Pandas, Machine Learning, Excel",2025-07-29,179
1760,ML Engineer,Amazon,Delhi,Internship,3-5 Years,2430615,Consulting,"Azure, Python",2025-10-15,188
1761,Business Analyst,Deloitte,Ahmedabad,Internship,Fresher,827383,Analytics,"Azure, Pandas, SQL",2025-03-15,478
1762,ML Engineer,Google,Ahmedabad,Contract,3-5 Years,1351810,Analytics,"Tableau, Excel",2025-01-08,440
1763,Data Scientist,Cognizant,Chennai,Contract,Fresher,598127,Consulting,"Python, Excel, Machine Learning",2025-09-12,775
1764,Business Analyst,Google,Hyderabad,Contract,1-3 Years,2312272,Healthcare,"Tableau, Machine Learning",2025-08-11,595
1765,Data Analyst,Microsoft,Ahmedabad,Contract,1-3 Years,691937,Finance,"Azure, Python, Machine Learning, Power BI, SQL",2025-01-06,578
1766,SQL Developer,IBM,Noida,Full-time,3-5 Years,625097,E-commerce,"NumPy, Azure, Python, Statistics",2025-08-06,744
1767,Data Analyst,Google,Mumbai,Full-time,1-3 Years,1904920,IT Services,"SQL, Excel",2025-08-26,811
1768,Business Analyst,TCS,Noida,Contract,1-3 Years,2239402,Analytics,"Machine Learning, Azure, SQL",2025-10-27,254
1769,Data Analyst,IBM,Bengaluru,Contract,3-5 Years,2494000,IT Services,"Python, Tableau",2025-08-07,340
1770,Data Scientist,HCL,Noida,Contract,5+ Years,1116476,Finance,"Machine Learning, NumPy",2025-02-01,513
1771,SQL Developer,Google,Chennai,Full-time,5+ Years,580787,Consulting,"NumPy, Statistics, Excel, SQL",2025-04-16,366
1772,Data Analyst,Microsoft,Bengaluru,Contract,3-5 Years,1599547,Finance,"Machine Learning, Tableau",2025-05-04,466
1773,Python Developer,Infosys,Mumbai,Internship,5+ Years,1254153,Healthcare,"Azure, Power BI, Machine Learning, NumPy, Python",2025-12-07,108
1774,BI Developer,Accenture,Chennai,Contract,Fresher,812137,Healthcare,"Pandas, Azure, Power BI",2025-07-14,472
1775,Data Scientist,Cognizant,Ahmedabad,Internship,5+ Years,1969074,IT Services,"Excel, Tableau, Power BI, NumPy",2025-01-15,89
1776,BI Developer,HCL,Hyderabad,Contract,5+ Years,571046,IT Services,"Azure, Pandas",2025-07-13,986
1777,Python Developer,Capgemini,Kolkata,Contract,3-5 Years,1967964,Analytics,"Machine Learning, SQL",2025-06-15,43
1778,Data Analyst,Wipro,Delhi,Full-time,Fresher,1357542,Consulting,"Statistics, Excel, Azure, SQL, Tableau",2025-04-07,898
1779,BI Developer,Oracle,Gurugram,Contract,3-5 Years,2151226,IT Services,"Azure, Machine Learning, Excel",2025-02-22,953
1780,SQL Developer,IBM,Bengaluru,Internship,5+ Years,1936663,Analytics,"Azure, Power BI",2025-01-12,182
1781,BI Developer,IBM,Kolkata,Internship,3-5 Years,1591762,Analytics,"Excel, Machine Learning",2025-09-16,555
1782,Data Scientist,Amazon,Delhi,Full-time,5+ Years,1365190,Consulting,"Statistics, NumPy",2025-08-21,987
1783,Business Analyst,Google,Hyderabad,Internship,3-5 Years,397282,Consulting,"Excel, NumPy, SQL, Tableau",2025-10-14,510
1784,Data Engineer,Deloitte,Mumbai,Contract,1-3 Years,1231619,Consulting,"Tableau, Pandas, NumPy, Python, Power BI",2025-04-16,101
1785,Data Analyst,IBM,Bengaluru,Contract,Fresher,1714259,Consulting,"Python, Power BI, NumPy, Excel, SQL",2025-04-30,362
1786,Data Scientist,TCS,Gurugram,Full-time,1-3 Years,1225778,IT Services,"Machine Learning, Pandas",2025-05-16,477
1787,Data Analyst,HCL,Gurugram,Full-time,Fresher,487385,E-commerce,"Azure, Tableau, SQL, NumPy, Pandas",2025-03-10,168
1788,ML Engineer,Google,Noida,Contract,Fresher,499549,Healthcare,"Azure, Tableau, SQL, Machine Learning, Pandas",2025-05-19,152
1789,Data Engineer,TCS,Ahmedabad,Contract,5+ Years,883437,E-commerce,"Tableau, Statistics, Excel, SQL, NumPy",2025-05-22,387
1790,Data Engineer,Amazon,Gurugram,Full-time,1-3 Years,1464723,IT Services,"Excel, Power BI, Statistics, Python",2025-02-10,115
1791,Data Analyst,TCS,Noida,Internship,5+ Years,2455534,Finance,"Statistics, Excel",2025-10-01,56
1792,Data Analyst,Wipro,Kolkata,Internship,5+ Years,962340,IT Services,"Python, Azure, Machine Learning",2025-09-01,803
1793,SQL Developer,Flipkart,Chennai,Contract,1-3 Years,543930,Healthcare,"Excel, Statistics, Python, Pandas",2025-05-02,352
1794,Data Engineer,IBM,Mumbai,Full-time,Fresher,651729,Finance,"Power BI, Machine Learning, Python",2025-08-27,31
1795,Python Developer,IBM,Delhi,Full-time,1-3 Years,395153,E-commerce,"Power BI, Azure, SQL, Python, Pandas",2025-08-25,558
1796,Data Analyst,Microsoft,Kolkata,Internship,Fresher,1885139,Finance,"Power BI, SQL, Python",2025-07-14,828
1797,ML Engineer,Amazon,Gurugram,Contract,5+ Years,719236,Finance,"Azure, Power BI",2025-05-10,565
1798,Data Engineer,Amazon,Bengaluru,Internship,3-5 Years,1535106,Consulting,"Python, Power BI, Excel, Statistics, NumPy",2025-02-05,305
1799,Data Scientist,Capgemini,Pune,Full-time,5+ Years,314578,Consulting,"Power BI, Excel, Tableau, Statistics",2025-03-09,89
1800,Data Analyst,IBM,Gurugram,Internship,5+ Years,2240030,Consulting,"Azure, Python, Excel, Machine Learning, SQL",2025-03-14,435
1801,ML Engineer,Capgemini,Hyderabad,Full-time,1-3 Years,2222685,Finance,"Pandas, Tableau",2025-11-25,742
1802,Data Analyst,Oracle,Pune,Internship,3-5 Years,1756133,Healthcare,"SQL, Statistics, Python, Azure",2025-10-13,113
1803,Business Analyst,Capgemini,Kolkata,Contract,Fresher,966091,Finance,"Tableau, NumPy, Statistics, Power BI, Excel",2025-02-24,574
1804,SQL Developer,Wipro,Noida,Internship,5+ Years,496572,IT Services,"Tableau, Pandas, Azure, Python",2025-08-08,528
1805,Data Engineer,Amazon,Kolkata,Full-time,Fresher,386436,Finance,"Azure, Power BI, SQL, Excel",2025-04-29,312
1806,Data Analyst,Tech Mahindra,Ahmedabad,Contract,1-3 Years,1898521,Healthcare,"Excel, Machine Learning, Azure",2025-01-23,290
1807,BI Developer,Cognizant,Chennai,Internship,5+ Years,413882,Healthcare,"SQL, Excel, Statistics",2025-10-04,331
1808,SQL Developer,Wipro,Pune,Contract,Fresher,955366,IT Services,"Excel, Pandas, Power BI",2025-05-21,892
1809,ML Engineer,Flipkart,Mumbai,Full-time,1-3 Years,1163536,IT Services,"Python, Azure",2025-01-08,566
1810,SQL Developer,Accenture,Gurugram,Contract,5+ Years,2151852,Consulting,"Azure, Python",2025-09-23,8
1811,Business Analyst,Infosys,Gurugram,Full-time,5+ Years,261115,IT Services,"Statistics, Power BI",2025-09-22,845
1812,Data Scientist,Oracle,Delhi,Full-time,5+ Years,2481086,Healthcare,"Azure, Python, Statistics, NumPy, Tableau",2025-05-01,819
1813,BI Developer,Cognizant,Hyderabad,Contract,5+ Years,2263387,Analytics,"Excel, Python, NumPy, Pandas, Tableau",2025-06-22,840
1814,BI Developer,Oracle,Noida,Full-time,5+ Years,748034,IT Services,"Pandas, SQL, NumPy",2025-10-29,540
1815,ML Engineer,Infosys,Ahmedabad,Contract,3-5 Years,1336903,Analytics,"Azure, Tableau, Power BI",2025-02-13,23
1816,BI Developer,Google,Bengaluru,Full-time,3-5 Years,1103344,Analytics,"Tableau, Statistics, NumPy",2025-04-07,35
1817,ML Engineer,Tech Mahindra,Ahmedabad,Contract,3-5 Years,1438596,Healthcare,"Statistics, Azure, Pandas, SQL",2025-08-17,738
1818,Business Analyst,TCS,Kolkata,Full-time,3-5 Years,317242,Consulting,"NumPy, Power BI",2025-01-28,947
1819,Python Developer,Cognizant,Delhi,Contract,3-5 Years,254733,Consulting,"Power BI, Python, Machine Learning, Tableau, NumPy",2025-03-12,513
1820,ML Engineer,Flipkart,Pune,Internship,1-3 Years,1753704,E-commerce,"Statistics, Tableau, Power BI",2025-05-15,978
1821,ML Engineer,Deloitte,Bengaluru,Full-time,3-5 Years,615701,Consulting,"NumPy, Power BI",2025-04-24,569
1822,ML Engineer,Infosys,Kolkata,Full-time,5+ Years,541266,E-commerce,"Machine Learning, Azure, Python",2025-12-26,298
1823,SQL Developer,Infosys,Bengaluru,Full-time,5+ Years,975165,Consulting,"Tableau, Statistics",2025-12-07,423
1824,Data Analyst,Infosys,Pune,Contract,1-3 Years,2440985,Consulting,"SQL, Python, Azure, Machine Learning, Statistics",2025-01-13,934
1825,Python Developer,Flipkart,Pune,Contract,5+ Years,537912,Analytics,"Power BI, Python",2025-03-31,675
1826,ML Engineer,TCS,Delhi,Contract,5+ Years,2075470,Analytics,"Tableau, Azure, Statistics",2025-05-16,747
1827,BI Developer,Oracle,Pune,Full-time,5+ Years,2007253,Consulting,"Statistics, Python, SQL, Tableau",2025-01-24,95
1828,Python Developer,TCS,Mumbai,Internship,1-3 Years,1546575,Finance,"Tableau, Excel, Machine Learning",2025-06-20,576
1829,Business Analyst,Deloitte,Chennai,Contract,1-3 Years,934434,Analytics,"Power BI, Pandas",2025-08-04,689
1830,SQL Developer,Deloitte,Bengaluru,Contract,5+ Years,2004500,E-commerce,"Machine Learning, Statistics, Power BI, NumPy, SQL",2025-04-04,287
1831,Data Engineer,Flipkart,Chennai,Contract,5+ Years,2391765,Analytics,"Pandas, Azure, SQL, Machine Learning",2025-02-09,168
1832,Data Analyst,Oracle,Noida,Internship,Fresher,403089,Finance,"NumPy, Tableau",2025-10-24,517
1833,Data Engineer,HCL,Pune,Full-time,1-3 Years,1563685,Analytics,"Tableau, Python, Azure",2025-10-17,748
